lp,src,mt,ref,score,raw,annotators,domain,year,l1,l2
hi-bn,"उत्तरी हिस्सा या सेंटिनेल रेंज में अंटार्कटिका के सबसे ऊँचे पहाड़, विंसन मैसिफ़ और माउंट विंसन हैं जिसकी सबसे ऊँची चोटी 4892 मीटर की है.","উত্তরাঞ্চল বা সেন্টিনেল পরিসরে রয়েছে অ্যান্টার্কটিকার সর্বোচ্চ পর্বতমালা, ভিনসন ম্যাসিফ এবং মাউন্ট ভিনসন, যার সর্বোচ্চ শিখর ৪৮৯২ মিটার।","উত্তরের অংশ বা সেন্টিনেল রেঞ্জে রয়েছে অ্যান্টার্কটিকার সর্বোচ্চ পর্বতমালা, ভিনসন ম্যাসিফ, যা ৪৮৯২ মিটার উচ্চতায় ভিনসন পর্বতে পৌঁছেছে।",0.44399390659103,100.0,1,wiki,2021,hi,bn
hi-bn,पूरी तरह से जागे बिना आपको चेतना में लाने के लिए अपेक्षाकृत शांत अलार्म घड़ी का उपयोग करके इसे आसानी से किया जा सकता है।,সম্পূর্ণরূপে জাগ্রত না করে আপনাকে চেতনাতে আনতে অপেক্ষাকৃত শান্ত অ্যালার্ম ঘড়ি ব্যবহার করে এটি সহজেই করা যেতে পারে।,তুলনামূলকভাবে শান্ত অ্যালার্ম ঘড়িটি ব্যবহার করে সহজেই আপনাকে পুরোপুরি ঘুম থেকে না জাগিয়ে শুধু সচেতন করা সম্ভব।,0.44399390659103,100.0,1,wiki,2021,hi,bn
hi-bn,यातायात बहाव दो बिंदुओं के बीच व्यक्तिगत चालकों और वाहनों की गतिविधि और एक दूसरे के साथ की जाने वाली पारस्परिक क्रिया का अध्ययन है।,ট্র্যাফিক ড্রাইফট হ'ল দুটি পয়েন্টের মধ্যে পৃথক ড্রাইভার এবং যানবাহনের গতিবিধি এবং মিথস্ক্রিয়া।,দুটি পয়েন্টের মাঝে দুজন ড্রাইভার এবং তাদের যানের মধ্যে যে চলন ও কথাবার্তা চলে সেই বিদ্যাকেই ট্রাফিক ফ্লো বলে।,0.44399390659103,100.0,1,wiki,2021,hi,bn
hi-bn,"आम शब्दों में, जब प्रबंधक अपने पूर्व सहयोगियों का नेतृत्व करना शुरू करते हैं तो दो तरह के बर्ताव सामने आते हैं. स्पेक्ट्रम का एक सिरा “उन लड़कों में से एक” (या लड़कियों में से एक) बने रहने की कोशिश कर रहा है.","সাধারণ কথায়, যখন ম্যানেজাররা তাদের প্রাক্তন সহকর্মীদের নেতৃত্ব দিতে শুরু করে তখন দুই ধরনের বর্বরতা সামনে আসে. বর্ণালী একটি সিরা ""ঐ ছেলেদের এক"" (বা মেয়েরা এক) থাকার চেষ্টা করছে.","""সাধারণভাবে বলতে গেলে, পরিচালকরা তাদের প্রাক্তন সহকর্মীদের নেতৃত্ব দেওয়া শুরু করার সাথে সাথে দুটি আচরণের উত্থান হতে পারে। আচরণগুলোর একটি অংশ """"ছেলেদের মধ্যে একজন"""" (বা মেয়ে) হয়ে থাকার চেষ্টা করে।""",0.142697972519401,95.0,1,wiki,2021,hi,bn
hi-bn,कोई भी संशोधन या अनुरोध हालाँकि सीधे होटल के साथ न करके पहले ट्रैवल एजेंट के माध्यम से किया जाना चाहिए.,"যে কোনও পরিবর্তনকারী অনুরোধ, তবে, প্রথমে ভ্রমণ এজেন্টের মাধ্যমে করা উচিত, সরাসরি হোটেলের সাথে নয়।",যে কোনও সংশোধন বা অনুরোধের জন্য সরাসরি হোটেলের সঙ্গে যোগাযোগ না করে আগে ট্র্যাভেল এজেন্টের সাথে কথা বলা উচিত।,0.712669755120109,100.0,1,wiki,2021,hi,bn
hi-bn,हर कोई समाज से जुड़ा होता है और ट्रांसपोर्ट सिस्टम का उपयोग करता है. लगभग सभी लोग ट्रांसपोर्ट सिस्टम के बारे में शिकायत करते हैं.,প্রত্যেকেই সমাজের সাথে যুক্ত এবং ট্রান্সপোর্ট সিস্টেম ব্যবহার করে। প্রায় সকলেই ট্রান্সপোর্ট সিস্টেম সম্পর্কে অভিযোগ করে।,প্রত্যেকেই সমাজে বসবাস করে এবং পরিবহন ব্যবস্থার সাহায্য নেয়। প্রায় সবাই পরিবহন ব্যবস্থা নিয়ে অভিযোগ করে।,0.44399390659103,100.0,1,wiki,2021,hi,bn
hi-bn,मस्तिष्क विकृति और व्यवहार के बीच संबंध अनुसंधान में वैज्ञानिकों का समर्थन करते हैं.,মস্তিষ্কের রোগবিদ্যা এবং আচরণের মধ্যে সম্পর্ক গবেষণায় বিজ্ঞানীদের সমর্থন করে।,মস্তিষ্কের গঠন এবং আচরণের মধ্যে পারস্পরিক সম্পর্ক  বিজ্ঞানীদের গবেষণাকে সমর্থন করে।,0.44399390659103,100.0,1,wiki,2021,hi,bn
hi-bn,उन्होंने लोकप्रिय हाइकिंग और साइक्लिंग ट्रैल्स के लिए रूट्स भी तय किए.,জনপ্রিয় পর্বতারোহণ এবং সাইক্লিং ট্রেলের জন্যও তিনি রুট স্থাপন করেছিলেন।,তারা জনপ্রিয় ভ্রমণ এবং সাইকেল চালানোর জন্য যাত্রাপথগুলিও নির্ধারণ করে।,0.44399390659103,100.0,1,wiki,2021,hi,bn
hi-bn,"आजकल कई Sámi आधुनिक व्यापार में काम करते हैं, Sápmi, जो कि Sámi लोगों से बसा हुआ है, में पर्यटन एक बहुत ही अहम् आमदनी का हिस्सा है।","আজকাল অনেক Sámi আধুনিক ব্যবসা কাজ করে, Sápmi, যা স্যামি মানুষের দ্বারা বসতি স্থাপন করা হয়, পর্যটন একটি খুব গুরুত্বপূর্ণ আয় অংশ।",বর্তমানে অনেক সামি আধুনিক ব্যবসায় কাজ করে।সামি অঞ্চলের সাপমিতে পর্যটন একটি গুরুত্বপূর্ণ আয়ের উৎস।,0.44399390659103,100.0,1,wiki,2021,hi,bn
hi-bn,"कई मामलों में, विदेश में किसी एक साल के गैप वाले कोर्स में दाखिला लेने से, असल में आपको अपने देश में उच्च शिक्षा वाले किसी कोर्स में दाखिला लेने की संभावना बढ़ जाती है.","অনেক ক্ষেত্রে, বিদেশে একটি এক বছরের ফাঁক কোর্সে নথিভুক্তির আসলে আপনার দেশে উচ্চ শিক্ষার সঙ্গে একটি কোর্স নথিভুক্তির আপনার সম্ভাবনা বৃদ্ধি.","মধ্যবর্তী বছরগুলিতে বিদেশে কোনও পাঠক্রমে ভর্তি হলে, তা বহুক্ষেত্রেই তোমার নিজের দেশে আরও উন্নততর উচ্চশিক্ষার পথ প্রশস্ত করে।",-1.24718035013736,71.0,1,wiki,2021,hi,bn
hi-bn,"ज़्यादा परंपरागत चर्चों में ईस्टर सप्ताहांत में शनिवार रात को ईस्टर विजिल का आयोजन किया जाता है, जिसमें लोग क्रिस के पुनर्जन्म का उत्सव मनाने के लिए आधी रात के समय उत्सव मनाना शुरू करते हैं.","শনিবার রাতে আরও বেশি traditionalতিহ্যবাহী গীর্জাগুলি ইস্টার উইকএন্ডে ইস্টার নজরদারি করে, ক্রিসের পুনর্জন্ম উদযাপনের জন্য মধ্যরাতে শুরু হওয়া লোকজন with","অধিক সনাতন গীর্জা প্রায়শই ইস্টার সপ্তাহান্তে শনিবার রাতে ইস্টার জাগরণ করে,পাশাপাশি ধর্মসভাগুলি খ্রিস্টের পুনরুত্থান উদযাপনের জন্য প্রায়শই মধ্যরাতের স্পন্দনে উদযাপনে ভরে উঠে।",-2.59880111238389,51.0,1,wiki,2021,hi,bn
hi-bn,स्कीइंग का विचार बहुत पुराना है - गुफा चित्र स्कीयर्स को 5000 ईसा पूर्व तक की तारीखों में दर्शाते हैं|,স্কিইং এর ধারণাটি খুব পুরানো - গুহা চিত্রগুলি 5000 খ্রিস্টপূর্বাব্দ পর্যন্ত তারিখগুলিতে স্কিয়ারদের চিত্রিত করে|,স্কিইং এর ধারণাটি অনেক পুরানো - আনুমানিক 5000 খ্রিস্টপূর্ব সময়ের স্কিইং এর গুহা চিত্র পাওয়া যায় !,0.712669755120109,100.0,1,wiki,2021,hi,bn
hi-bn,"भवनों की परेड जिसने हाँगकाँग की स्कायलाइन को चमचमाते बार चार्ट की तरह बनाया है, उसने विक्टोरिया हार्बर के पानी की मौज़ूदगी को देखने लायक बनाया है.",হংকংয়ের স্কাইলাইনকে এক চমকপ্রদ বারের চার্টের মতো করে দেয় এমন বিল্ডিংগুলির কুচকাওয়াড়ি ভিক্টোরিয়া হারবারের জলকে দেখার মতো করে তোলে।,হংকং-এর আকাশরেখা ছুঁয়ে থাকা ইমারতগুলি ভিক্টোরিয়া হার্বারের জলে যেন চকমকে বার চার্টের মতো প্রতিচ্ছবি তৈরি করে।,0.712669755120109,100.0,1,wiki,2021,hi,bn
hi-bn,"आजकल उपयोग किए जाने वाले सभी कंप्यूटर, जानकारी के हेरफेर पर आधारित हैं इन्हें बाइनरी नंबर के रूप में कोड किया गया है.",আজকাল ব্যবহৃত সমস্ত কম্পিউটারগুলি তথ্যের ম্যানিপুলেশনগুলির উপর ভিত্তি করে বাইনারি নম্বর হিসাবে কোড করা হয়েছে।,বস্তুত এখন ব্যবহার করা সমস্ত কম্পিউটার বাইনারি সংখ্যার সাংকেতিক আকারে তথ্যের হেরফেরের উপর নির্ভর করে ব্যবহার করা হয়।,0.44399390659103,100.0,1,wiki,2021,hi,bn
hi-bn,"जब तक आप इस क्षेत्र में रहते हैं, तब तक आप आमतौर कभी भी पासपोर्ट नियंत्रण चौकियों से गुजरे बिना सीमाओं को पार कर सकते हैं।","যতক্ষণ আপনি এই এলাকায় বাস করেন, আপনি সাধারণত পাসপোর্ট নিয়ন্ত্রণ পোস্টের মধ্য দিয়ে না গিয়ে সীমানা অতিক্রম করতে পারেন।","যতক্ষণ আপনি এই অঞ্চলে থাকবেন, সাধারণত আপনি পাসপোর্টনিয়ন্ত্রণকারী এই চেকপয়েন্টগুলির মধ্যে দিয়ে না গিয়ে দেশের সীমান্ত পেরিয়েযেতে পারবেন।",-0.571369969014094,81.0,1,wiki,2021,hi,bn
hi-bn,"“जब ऐमी और मॅकॉर्ड (1998) ने वेबसाइटों पर दर्शकों की प्रतिक्रियाओं की जांच-पड़ताल की थी, तब “निजी भागीदारी” और “सतत संबंध” को भी प्रेरणा देने वाले नए पहलूओं के तौर पर पहचान हुई.","মেলি এবং ম্যাকোর্ড (1998) ওয়েবসাইট দর্শকদের প্রতিক্রিয়া পরীক্ষা যখন, ""বেসরকারী অংশীদারিত্ব"" এবং ""অব্যাহত সম্পর্ক"" প্রেরণা নতুন দিক হিসেবে চিহ্নিত করা হয়েছিল.","""ওয়েবসাইটগুলিতে দর্শকের প্রতিক্রিয়া খতিয়ে দেখার সময় """"ব্যক্তিগত সম্পৃক্ততা"""" এবং """"অব্যাহত সম্পর্ক """"গুলিকে আইমেয় এবং ম্যাককর্ড (1998) নতুন অনুপ্রেরণার দিক হিসাবেও চিহ্নিত করেছিলেন। """,0.374764564558476,95.0,1,wiki,2021,hi,bn
hi-bn,यदि आप केवल शिपबोर्ड भ्रमण का उपयोग करके किनारे तक जाते हैं तो आपको एक अलग वीज़ा की आवश्यकता नहीं होगी (2009 तक).,আপনি যদি কেবল শিপবোর্ড ভ্রমণ ব্যবহার করে তীরে যান তবে আপনার আলাদা ভিসা লাগবে না (২০০৯ হিসাবে)),আপনি যদি শুধুমাত্র শিপবোর্ডে করে উপকূলে যান তবে সেক্ষেত্রে আপনার আলাদা করে ভিসা লাগবে না (2009 অনুযায়ী)।,-1.24718035013736,71.0,1,wiki,2021,hi,bn
hi-bn,मेडागास्कर सबसे बड़ा अपना खुद का वन्यजीवन वाला महाद्वीप है.,মাদাগাস্কার বৃহত্তম নিজস্ব বন্যজীবন মহাদেশ।,বন্যজীবনের ক্ষেত্রে মাদাগাস্কার এখন পর্যন্ত সর্ববৃহৎ একটি মহাদেশ।,0.712669755120109,100.0,1,wiki,2021,hi,bn
hi-bn,स्कीइंग का विचार बहुत पुराना है - गुफा चित्र स्कीयर्स को 5000 ईसा पूर्व तक की तारीखों में दर्शाते हैं|,স্কিইংয়ের ধারণাটি খুব পুরানো - গুহা পেইন্টিংগুলি 5000 খ্রিস্টপূর্বাব্দে স্কিয়ারকে চিত্রিত করে।,স্কিইং এর ধারণাটি অনেক পুরানো - আনুমানিক 5000 খ্রিস্টপূর্ব সময়ের স্কিইং এর গুহা চিত্র পাওয়া যায় !,0.44399390659103,100.0,1,wiki,2021,hi,bn
hi-bn,"यदि प्रेस उपलब्ध नहीं है, या यदि आप प्रेस किए गए मोजे पहनने की इच्छा नहीं रखते हैं, तो आप यदि उपलब्ध हो तो हेयरड्रायर के इस्तेमाल पर विचार कर सकते हैं.","যদি প্রেস উপলব্ধ না হয়, অথবা যদি আপনি চাপা মোজা পরতে না চান, তবে আপনি যদি উপলব্ধ থাকেন তবে হেয়ার ড্রায়ার ব্যবহার বিবেচনা করতে পারেন।","যদি কোনও ইস্ত্রি উপলব্ধ না থাকে, বা যদি আপনি ইস্ত্রি করা মোজা পরা পছন্দ না করেন, তবে যদি থাকে তবে আপনি হেয়ারডায়ার ব্যবহার করার চেষ্টা করতে পারেন।",0.712669755120109,100.0,1,wiki,2021,hi,bn
hi-bn,खारे पानी के मगरमच्छ समुद्र में आम तौर पर नहीं रहते हैं. ये अक्सर रॉकम्प्टन के उत्तर में नदी के मुहाने पर देखे जा सकते हैं.,লবণাক্ত জলের কুমিরগুলি সাধারণত সমুদ্রে থাকে না। এগুলি প্রায়শই রকম্পটনের উত্তরে নদীর মুখে দেখা যায়।,"নোনা পানির কুমির সমুদ্রে সক্রিয়ভাবে বাস করে না, তাদের প্রধান আবাসস্থল হল রকহ্যাম্পটন থেকে উত্তরে এস্তুয়ারিস নদীর মোহনায়।",0.44399390659103,100.0,1,wiki,2021,hi,bn
hi-bn,"कुल 17,000 द्वीपों में से, इंडोनेशियाई भोजन एक व्यापक शब्द है, जो देश भर में पाए जाने वाले विभिन्न प्रकार के क्षेत्रीय व्यंजनों को अपने भीतर समाहित करता है।","মোট 17,000 দ্বীপের মধ্যে, ইন্দোনেশিয়ান খাদ্য একটি বিস্তৃত শব্দ, যা সারা দেশে পাওয়া বিভিন্ন ধরণের আঞ্চলিক খাবারকে অন্তর্ভুক্ত করে।","সমগ্র দেশের 17,000 দ্বীপের মধ্যে ইন্দোনেশীয় খাবারের বিস্তৃত তালিকায় বিভিন্ন স্থানীয় পদ অন্তর্ভুক্ত।",0.44399390659103,100.0,1,wiki,2021,hi,bn
hi-bn,"वर्चुअल टीमों को भी परंपरागत टीमों की तरह ही उत्कृष्टता के समान मानकों पर रखा जाता है, लेकिन उनमें बारीक अंतर होते हैं.","ভার্চুয়াল দলগুলি traditionalতিহ্যবাহী দলগুলির মতো শ্রেষ্ঠত্বের একই মানগুলিতে রাখা হয়, তবে সূক্ষ্ম পার্থক্য সহ।","ভার্চুয়াল দলগুলি প্রচলিত দলের তুলনায় নিজেদের গুণমান বজায় রাখতে পেরেছিল, তবে সেখানেও সুক্ষ্ম পার্থক্য ছিল।",-1.36378169783874,70.0,1,wiki,2021,hi,bn
hi-bn,"ऐसी चीजें अलग-अलग अनुशासन बन गई हैं, जो वास्तविक जीवन की समस्याओं के समाधान प्रदान करने पर ध्यान देती हैं।","এই জাতীয় জিনিসগুলি বিভিন্ন শৃঙ্খলায় পরিণত হয়েছে, যা বাস্তব জীবনের সমস্যার সমাধান সরবরাহে মনোনিবেশ করে।",এই ধরনের জিনিসগুলি পৃথক নিয়মানুবর্তিতায় পরিণত হয়েছে যা বাস্তব জীবনের সমস্যাগুলোর সমাধান প্রদানের উপর দৃষ্টি নিবদ্ধ করে।,0.712669755120109,100.0,1,wiki,2021,hi,bn
hi-bn,"अगर कोई सवार घोड़े से फ़िंका जाता है लेकिन उसका पैर रकाब में फँस जाता है, तो घोड़े के भागने पर सवार खींचा जा सकता है. इस जोखिम को कम करने के लिए, कई सुरक्षा उपाय किए जा सकते हैं.","যদি কোনও আরোহী ঘোড়া থেকে পিছলে যায় তবে তার পা রাকাবে আটকে যায়, ঘোড়াটি পালিয়ে গেলে আরোহীকে টেনে আনা যেতে পারে। এই ঝুঁকি কমাতে, অনেক সুরক্ষা ব্যবস্থা নেওয়া যেতে পারে।","যদি কোনও ঘোড়া তার আরোহীকে ফেলে দেয় তবে, অথচ তার একটি পায স্ট্রাপের মধ্যে আটকে থাকে, তবে ঘোড়া পালিয়ে গেলেও তাঁদের টেনে নিয়ে যায়। এই ঝুঁকি কমাতে, বেশ কয়েকটি সুরক্ষামূলক সতর্কতা অবলম্বন করা যেতে পারে।",0.104440412109171,91.0,1,wiki,2021,hi,bn
hi-bn,"द्वीपों के बाहर फ़ॉकलैंड की करंसी को बदलना लगभग असंभव है, इसलिए द्वीप छोड़ने से पहले पैसों को बदलवा लें.","দ্বীপপুঞ্জের বাইরে ফকল্যান্ড মুদ্রা বিনিময় করা প্রায় অসম্ভব, সুতরাং আপনি দ্বীপটি ছাড়ার আগে অর্থ পরিবর্তন করুন।","দ্বীপপুঞ্জের বাইরে গেলে ফকল্যান্ডস এর মুদ্রা বিনিময় করা প্রায় অসম্ভব, তাই দ্বীপ ছেড়ে যাওয়ার আগেই মুদ্রা পরিবর্তন করে নিন।",0.712669755120109,100.0,1,wiki,2021,hi,bn
hi-bn,यह अवधारणा चीन से आई थी जहाँ बेर के फूल पसंदीदा फूल होते थे।,এই ধারণাটি চীন থেকে এসেছে যেখানে বরই এর ফুলগুলি প্রিয় ফুল।,এই ধারণাটি চীন থেকে এসেছিল যেখানে পাম পুষ্পগুলি ছিল পছন্দের ফুল।,0.712669755120109,100.0,1,wiki,2021,hi,bn
hi-bn,वेटिकन सिटी के सभी नागरिक रोमन कैथोलिक हैं.,ভ্যাটিকান সিটির সকল নাগরিক রোমান ক্যাথলিক।,ভ্যাটিকান সিটি সকল নাগরিকের রোমান ক্যাথলিক হয়।,0.712669755120109,100.0,1,wiki,2021,hi,bn
hi-bn,"स्कीइंग कई उत्साही लोगों के लिए एक प्रमुख यात्रा गतिविधि है, जिसे कभी-कभी “स्की बम्स” कहा जाता है, जिसमें विशेष स्थान पर स्कीइंग के इर्दगिर्द पूरी छुट्टियों की योजना बनाते हैं।","স্কিং অনেক উত্সাহীদের জন্য একটি প্রধান ভ্রমণ কার্যকলাপ, কখনও কখনও স্কিইং প্রায় সমগ্র অবকাশ পরিকল্পনা বিশেষ অবস্থান সঙ্গে"", স্কি বস্তিতে"" বলা.","""অনেক উৎসাহী ব্যক্তিদের জন্য স্কিইং একটি প্রধান ভ্রমণমূলক কার্যক্রম, যা কোনও নির্দিষ্ট জায়গায় স্কিইংয়ের আশেপাশে সম্পূর্ণ ছুটি কাটানোর পরিকল্পনা """"স্কি বামস"""" নামে পরিচিত।""",-2.59880111238389,51.0,1,wiki,2021,hi,bn
hi-bn,दूसरों को कथित तौर पर जानवरों से ढोकर लाया गया था; कुछ के बारे में कहा जाता है कि वे खुद ही जंगल में रह रहे थे.,অন্যদেরকে পশুদের কাছ থেকে টেনে নিয়ে আসা হয়েছিল; কিছু বিষয়ে বলা হয় যে তারা নিজেরাই জঙ্গলে বাস করছিল।,অন্যরা  প্রাণী দ্বারা প্রতিপালিত হয়েছে বলে অভিযোগ করা হয়; কেউ কেউ নিজের ইচ্ছাতেই বনে বাস করে বলে জানা যায়।,0.44399390659103,100.0,1,wiki,2021,hi,bn
hi-bn,"किसी भी बच्चे को कभी भी ऐसे वातावरण में नहीं बढ़ना चाहिए जो कि पालन पोषण करने, देखभाल करने वाला और शैक्षणिक न हो, लेकिन वे बढ़ रहे हैं.","কোনও শিশুকে কখনই এমন পরিবেশে বৃদ্ধি করা উচিত নয় যা লালন - পালন, যত্নশীল এবং শিক্ষামূলক নয়, তবে তারা বাড়ছে।","কোনো শিশুরই এমন কোনো পরিবেশে বেড়ে ওঠা উচিত নয় যেটা লালন-পালন ,যত্নশীল এবং যত্নশীল নয় ,কিন্তু তারা তাই করে থাকে।",0.712669755120109,100.0,1,wiki,2021,hi,bn
hi-bn,"एयरलाइन कंपनियाँ अच्छी तरह जानती हैं कि कुछ यात्रियों का एक ऐसा समूह है जो कुछ हद तक तेज़ और सुविधाजनक यात्रा के लिए ज़्यादा किराया चुकाने के लिए तैयार रहते हैं, और कंपनियाँ उसी हिसाब से चार्ज करती हैं.",এয়ারলাইন কম্পন ভাল জানে যে কিছু যাত্রী একটি গ্রুপ আছে যারা দ্রুত এবং সুবিধাজনক ভ্রমণের জন্য অতিরিক্ত ভাড়া পরিশোধ করার জন্য প্রস্তুত থাকে এবং কম্পনগুলি একইভাবে চার্জ করে।,এয়ারলাইন্সগুলি ভালভাবে জানে যে কিছু শ্রেণীর মানুষ আছে যারা দ্রুত ভাবে কোথাও যাওয়ার জন্য এবং স্বাচ্ছন্দ্যে ভ্রমণের জন্য প্রচুর ডলার খরচ করতে রাজি থাকে। এবং তারা সেইভাবেই চার্জ করে।,-1.36378169783874,70.0,1,wiki,2021,hi,bn
hi-bn,"2002 में गोमा को न्यिरगोंगो ज्वालामुखी ने लावा द्वारा नष्ट कर दिया गया था, जिसने शहर की अधिकांश सड़कों, विशेष रूप से शहर के बीच के भाग को दफन कर दिया था।","2002 সালে গোমা শহরের রাস্তায় সবচেয়ে সমাহিত করা যা লাভা দ্বারা এনওয়াইগো আগ্নেয়গিরি, দ্বারা ধ্বংস করা হয়েছিল, শহরের বিশেষ করে মাঝখানে.","2002 সালে গোমাকে নায়রাগঙ্গো আগ্নেয়গিরির লাভা দ্বারা ধ্বংস হয়েছিল যা শহরের বেশিরভাগ রাস্তা, বিশেষ করে শহরের কেন্দ্রস্থলকে নষ্ট করে দিয়েছিল।",0.577507678895456,98.0,1,wiki,2021,hi,bn
hi-bn,"बार्सिलोना की आधिकारिक भाषाएँ कातलान और स्पेनिश हैं. लगभग आधे लोग कातलान बोलना पसंद करते हैं, एक बहुत बड़ी जनसंख्या में लोग इसे समझते हैं, और लगभग हर कोई स्पेनिश जानता है.","বার্সেলোনার সরকারি ভাষা ক্যাটলান এবং স্পেনীয়। প্রায় অর্ধেক মানুষ কাতালান কথা বলতে পছন্দ করে, খুব বড় জনসংখ্যার মানুষ এটি বুঝতে পারে, এবং প্রায় সবাই স্প্যানিশ জানে।","বার্সেলোনার সরকারী ভাষা হলো কাতালান এবং স্প্যানিশ। প্রায় অর্ধেক জনগোষ্ঠী কাতালান ভাষায় কথা বলে থাকে, বহু সংখ্যক মানুষ এই ভাষা বোঝে এবং কার্যত সবাই স্প্যানিশ ভাষা জানে।",0.44399390659103,100.0,1,wiki,2021,hi,bn
hi-bn,4.2 से 3.9 मिलियन वर्ष पूर्व से आस्ट्रेलोपोपिथेकस जीवाश्मो में बाइपैडल विशेषज्ञत पाई जाती है हालांकि हो सकता है 7 मिलियन वर्ष पहले से सहेंथ्रोपस दो पैरों पर चल सकता था |,4.2 থেকে 3.9 মিলিয়ন বছর পূর্ব থেকে অস্ট্রেলোপোপিথেকাস জিওয়াশমোতে বাইপ্যাডাল বিশেষজ্ঞ পাওয়া যায়। যদিও 7 মিলিয়ন বছর আগে সহেনথ্রোপাস দুই পায়ে হাঁটতে পারে।,"4.2-3.9 মিলিয়ন বছর আগে অ্যাস্ট্রালোপিথেকাস ফসিলসে দ্বিপদ বিশিষ্ট প্রাণীর বিশেষত্ব পাওয়া গিয়েছিল, যদিও অনুমান করা হয় সাহেলান্ত্রপাস সাত মিলিয়ন বছর আগেই দু'পায়ে হাঁটা শুরু করেছিল।",-1.24718035013736,71.0,1,wiki,2021,hi,bn
hi-bn,"फिनलैंड नौका के लिए एक शानदार जगह है। “एक हजार झीलों की भूमि” में हजारों द्वीप भी हैं, जो झीलों में और तटीय द्वीपसमूह में है ।","ফিনল্যান্ড খেয়া একটি দারুন জায়গা. দ্বীপপুঞ্জের হাজার হাজার এছাড়াও রয়েছে"" এক হাজার হ্রদ জমি"", হ্রদ এবং উপকূলীয় দ্বীপমালা মধ্যে যা.","""নৌকা চালানোর জন্য ফিনল্যান্ড একটি দুর্দান্ত স্থান। """"হাজার হ্রদের ভূমির"""" হ্রদ এবং উপকূলীয় দ্বীপপুঞ্জগুলোতেও হাজার হাজার দ্বীপ রয়েছে।""",-3.95042187463042,31.0,1,wiki,2021,hi,bn
hi-bn,लिंग के साथ पासपोर्ट जारी करने की सरकारों की इच्छा नहीं बताई गई या नाम और लिंग को मैच करने के लिए अपडेट किए गए डॉक्यूमेंट अलग-अलग हैं.,সরকার লিঙ্গের সাথে পাসপোর্ট দেওয়ার ইচ্ছা প্রকাশ করেনি বা নাম এবং লিঙ্গ মেলে আপডেট করা নথিগুলি আলাদা।,লিঙ্গ বর্ণিত হয়নি (X) বা কোনও পছন্দসই নাম এবং লিঙ্গের সাথে মেলেমিলিয়ে নথিগুলি আপডেট কড়া হয়েছে এমন ক্ষেত্রে পাসপোর্ট ইস্যু করার বিষয়ে সরকারের সদিচ্ছা পরিবর্তিত হয়।,-2.59880111238389,51.0,1,wiki,2021,hi,bn
hi-bn,"नौका विहार फिनलैंड में एक राष्ट्रीय शगल है, हर सात या आठ लोगों पर एक नाव है।","নৌকাচালনা ফিনল্যান্ডের একটি জাতীয় শাগল, প্রতি সাত বা আট জনের একটি নৌকা।",একটি নৌকায় সাত বা আট জন নিয়ে হওয়া নৌকা বাইচ ফিনল্যান্ডে একটি জাতীয় বিনোদন।,0.712669755120109,100.0,1,wiki,2021,hi,bn
hi-bn,"बैकपैकिंग बाय स्की: इस गतिविधि को बैककंट्री स्की, स्की टूरिंग या स्की हाइकिंग भी कहा जाता है.","স্কি দ্বারা ব্যাকপ্যাকিং: এই ক্রিয়াকলাপটিকে ব্যাককন্ট্রি স্কি, স্কি ভ্রমণ বা স্কি হাইকিংও বলা হয়।","স্কি এর মাধ্যমে ব্যাকপ্যাকিং: এই বিষয়টিকে ব্যাককান্ট্রি স্কি, স্কি টুরিং বা স্কি হাইকিংও বলা হয়।",0.44399390659103,100.0,1,wiki,2021,hi,bn
hi-bn,एपिया की स्थापना 1850 के दशक में की गई और 1959 से यह समोआ की आधिकारिक राजधानी है.,১৮৫০-এর দশকে এপিয়া প্রতিষ্ঠিত হয় এবং ১৯৫৯ সাল থেকে এটি সামোয়ার সরকারি রাজধানী।,১৮৫০ সালে আপিয়া প্রতিষ্ঠিত হয়েছিল এবং ১৯৫৯ সাল থেকে এটি সামোয়ার সরকারি রাজধানী।,0.44399390659103,100.0,1,wiki,2021,hi,bn
hi-bn,"दूसरी जगहों में लिविंगस्टन और डिसेप्शन आइलैंड शामिल हैं, जहाँ अभी तक सक्रिय ज्वालामुखी के कुण्ड एक बेहतरीन प्राकृतिक बंदरगाह बनाते हैं.","অন্যান্য সাইটগুলির মধ্যে লিভিংস্টন এবং প্রতারণা দ্বীপ অন্তর্ভুক্ত রয়েছে, যেখানে এখনও সক্রিয় আগ্নেয়গিরির ভেন্টগুলি একটি দুর্দান্ত প্রাকৃতিক বন্দরে পরিণত হয়।",লিভিংস্টোন দ্বীপ-সহ ডিসেপশন অঞ্চলগুলিতে স্থির ও সজীব ভলক্যানোর ভাসমান ক্যালডেরা মনোরম প্রাকতিক বন্দর সৃষ্টি করেছে।,-0.909275159575726,76.0,1,wiki,2021,hi,bn
